Titre;Chapitre;Section;Article;Décret;Contenu;Numéro Décret;Date decret;Annee decret
Titre Ier : Obligations du maître d'ouvrage pour la conception des lieux de travail  (Articles R4211-1 à R4217-2);Chapitre V : Installations électriques des bâtiments et de leurs aménagements (Articles R4215-1 à R4215-17);Section 2 : Prescriptions relatives à la conception  et à la réalisation des installations électriques (Articles R4215-3 à R4215-17);Article R4215-4;"Création Décret n°2010-1017
 du 30 août 2010 - art. 1";Toutes dispositions sont prises pour éviter que les parties actives ou les masses d'une installation soient portées à des tensions qui seraient dangereuses pour les personnes, du fait de leur voisinage avec une installation dont le domaine de tension est supérieur, ou du fait de défaut à la terre dans une telle installation.;2010-1017;2010-08-30;2010
Titre Ier : Obligations du maître d'ouvrage pour la conception des lieux de travail  (Articles R4211-1 à R4217-2);Chapitre V : Installations électriques des bâtiments et de leurs aménagements (Articles R4215-1 à R4215-17);Section 2 : Prescriptions relatives à la conception  et à la réalisation des installations électriques (Articles R4215-3 à R4215-17);Article R4215-5;"Création Décret n°2010-1017
 du 30 août 2010 - art. 1";Toutes dispositions sont prises pour éliminer les risques liés à l'élévation normale de température des matériels électriques, notamment les risques de brûlure pour les travailleurs ou les risques de dégradation des objets voisins, en particulier ceux sur lesquels ces matériels prennent appui.;2010-1017;2010-08-30;2010
Titre Ier : Obligations du maître d'ouvrage pour la conception des lieux de travail  (Articles R4211-1 à R4217-2);Chapitre V : Installations électriques des bâtiments et de leurs aménagements (Articles R4215-1 à R4215-17);Section 2 : Prescriptions relatives à la conception  et à la réalisation des installations électriques (Articles R4215-3 à R4215-17);Article R4215-6;"Création Décret n°2010-1017
 du 30 août 2010 - art. 1";"Les caractéristiques des matériels sont choisies de telle façon qu'ils puissent supporter sans dommage pour les personnes et, le cas échéant, sans altérer leurs fonctions de sécurité, les effets mécaniques et thermiques produits par toute surintensité, et ce pendant le temps nécessaire au fonctionnement des dispositifs destinés à interrompre cette surintensité.
Les appareillages assurant les fonctions de connexion, de sectionnement, de commande et de protection sont choisis et installés de façon à pouvoir assurer ces fonctions.
Les conducteurs des canalisations fixes sont protégés contre les surintensités.
Les matériels contenant des diélectriques liquides inflammables et les transformateurs de type sec sont mis en œuvre et protégés de façon à prévenir les risques d'incendie.";2010-1017;2010-08-30;2010
Titre Ier : Obligations du maître d'ouvrage pour la conception des lieux de travail  (Articles R4211-1 à R4217-2);Chapitre V : Installations électriques des bâtiments et de leurs aménagements (Articles R4215-1 à R4215-17);Section 2 : Prescriptions relatives à la conception  et à la réalisation des installations électriques (Articles R4215-3 à R4215-17);Article R4215-7;"Création Décret n°2010-1017
 du 30 août 2010 - art. 1";Des dispositifs de sectionnement assurent la séparation de l'installation électrique, des circuits ou des appareils d'utilisation, de leurs sources d'alimentation et permettent d'effectuer en sécurité toute opération sur l'installation, les circuits ou les appareils d'utilisation.;2010-1017;2010-08-30;2010
Titre Ier : Obligations du maître d'ouvrage pour la conception des lieux de travail  (Articles R4211-1 à R4217-2);Chapitre V : Installations électriques des bâtiments et de leurs aménagements (Articles R4215-1 à R4215-17);Section 2 : Prescriptions relatives à la conception  et à la réalisation des installations électriques (Articles R4215-3 à R4215-17);Article R4215-8;"Création Décret n°2010-1017
 du 30 août 2010 - art. 1";Des dispositifs permettent, en cas d'urgence, de couper l'alimentation électrique de circuits ou de groupes de circuits en cas d'apparition d'un danger inattendu de choc électrique, d'incendie ou d'explosion.;2010-1017;2010-08-30;2010
Titre Ier : Obligations du maître d'ouvrage pour la conception des lieux de travail  (Articles R4211-1 à R4217-2);Chapitre V : Installations électriques des bâtiments et de leurs aménagements (Articles R4215-1 à R4215-17);Section 2 : Prescriptions relatives à la conception  et à la réalisation des installations électriques (Articles R4215-3 à R4215-17);Article R4215-9;"Création Décret n°2010-1017
 du 30 août 2010 - art. 1";Les canalisations électriques sont mises en place selon les prescriptions particulières à chaque mode de pose.;2010-1017;2010-08-30;2010
Titre Ier : Obligations du maître d'ouvrage pour la conception des lieux de travail  (Articles R4211-1 à R4217-2);Chapitre V : Installations électriques des bâtiments et de leurs aménagements (Articles R4215-1 à R4215-17);Section 2 : Prescriptions relatives à la conception  et à la réalisation des installations électriques (Articles R4215-3 à R4215-17);Article R4215-10;"Création Décret n°2010-1017
 du 30 août 2010 - art. 1";"L'identification des circuits et des appareillages est assurée de façon pérenne.
La localisation et le repérage des canalisations permettent les vérifications, essais, réparations ou transformations de l'installation.
Le repérage des conducteurs permet de connaître leur fonction dans les circuits.";2010-1017;2010-08-30;2010
Titre Ier : Obligations du maître d'ouvrage pour la conception des lieux de travail  (Articles R4211-1 à R4217-2);Chapitre V : Installations électriques des bâtiments et de leurs aménagements (Articles R4215-1 à R4215-17);Section 2 : Prescriptions relatives à la conception  et à la réalisation des installations électriques (Articles R4215-3 à R4215-17);Article R4215-11;"Création Décret n°2010-1017
 du 30 août 2010 - art. 1";Les matériels électriques sont choisis et installés en tenant compte de la tension et de manière à supporter en toute sécurité les conditions d'environnement particulières au lieu dans lequel ils sont installés et auxquelles ils peuvent être soumis.;2010-1017;2010-08-30;2010
Titre Ier : Obligations du maître d'ouvrage pour la conception des lieux de travail  (Articles R4211-1 à R4217-2);Chapitre V : Installations électriques des bâtiments et de leurs aménagements (Articles R4215-1 à R4215-17);Section 2 : Prescriptions relatives à la conception  et à la réalisation des installations électriques (Articles R4215-3 à R4215-17);Article R4215-12;"Création Décret n°2010-1017
 du 30 août 2010 - art. 1";Dans les locaux ou sur les emplacements exposés à des risques d'incendie ou d'explosion, les installations électriques sont conçues et réalisées en tenant compte de ces risques.;2010-1017;2010-08-30;2010
Titre Ier : Obligations du maître d'ouvrage pour la conception des lieux de travail  (Articles R4211-1 à R4217-2);Chapitre V : Installations électriques des bâtiments et de leurs aménagements (Articles R4215-1 à R4215-17);Section 2 : Prescriptions relatives à la conception  et à la réalisation des installations électriques (Articles R4215-3 à R4215-17);Article R4215-13;"Création Décret n°2010-1017
 du 30 août 2010 - art. 1";"Les locaux ou emplacements réservés à la production, la conversion ou la distribution de l'électricité, appelés locaux ou emplacements de service électrique, sont conçus et réalisés de façon à assurer tout à la fois :
1° L'accessibilité aux matériels et l'aisance de déplacement et de mouvement ;
2° La protection contre les chocs électriques ;
3° La prévention des risques de brûlure et d'incendie ;
4° La prévention des risques d'apparition d'atmosphère toxique ou asphyxiante causée par l'émission de gaz ou de vapeurs en cas d'incident d'exploitation des matériels électriques ;
5° L'éclairage de sécurité.";2010-1017;2010-08-30;2010
Titre Ier : Obligations du maître d'ouvrage pour la conception des lieux de travail  (Articles R4211-1 à R4217-2);Chapitre V : Installations électriques des bâtiments et de leurs aménagements (Articles R4215-1 à R4215-17);Section 2 : Prescriptions relatives à la conception  et à la réalisation des installations électriques (Articles R4215-3 à R4215-17);Article R4215-14;"Création Décret n°2010-1017
 du 30 août 2010 - art. 1";"Les références des normes d'installation homologuées, applicables aux installations électriques, sont publiées au Journal officiel de la République française par arrêté des ministres chargés du travail, de l'agriculture et de la construction.
Un arrêté de ces mêmes ministres peut déclarer une disposition contenue dans ces normes non applicable si elle ne répond pas ou contrevient aux prescriptions du présent chapitre.";2010-1017;2010-08-30;2010
Titre Ier : Obligations du maître d'ouvrage pour la conception des lieux de travail  (Articles R4211-1 à R4217-2);Chapitre V : Installations électriques des bâtiments et de leurs aménagements (Articles R4215-1 à R4215-17);Section 2 : Prescriptions relatives à la conception  et à la réalisation des installations électriques (Articles R4215-3 à R4215-17);Article R4215-15;"Création Décret n°2010-1017
 du 30 août 2010 - art. 1";"Les installations électriques, réalisées conformément aux dispositions correspondantes des normes d'installation mentionnées à
l'article R. 4215-14
et de leurs guides d'application, sont réputées satisfaire aux prescriptions du présent chapitre.";2010-1017;2010-08-30;2010
Titre Ier : Obligations du maître d'ouvrage pour la conception des lieux de travail  (Articles R4211-1 à R4217-2);Chapitre V : Installations électriques des bâtiments et de leurs aménagements (Articles R4215-1 à R4215-17);Section 2 : Prescriptions relatives à la conception  et à la réalisation des installations électriques (Articles R4215-3 à R4215-17);Article R4215-16;"Création Décret n°2010-1017
 du 30 août 2010 - art. 1";Les matériels électriques ayant pour fonction le sectionnement, la protection contre les surintensités, la protection contre les chocs électriques sont conformes soit aux normes françaises homologuées qui leur sont applicables, soit aux spécifications techniques de la législation dans un autre Etat membre de l'Union européenne ou d'un Etat partie à l'accord instituant l'Espace économique européen, assurant un niveau de sécurité équivalent.;2010-1017;2010-08-30;2010
Titre Ier : Obligations du maître d'ouvrage pour la conception des lieux de travail  (Articles R4211-1 à R4217-2);Chapitre V : Installations électriques des bâtiments et de leurs aménagements (Articles R4215-1 à R4215-17);Section 2 : Prescriptions relatives à la conception  et à la réalisation des installations électriques (Articles R4215-3 à R4215-17);Article R4215-17;"Création Décret n°2010-1017
 du 30 août 2010 - art. 1";"Les installations d'éclairage de sécurité sont conçues et réalisées conformément aux dispositions de l'arrêté prévu à
l'article R. 4227-14.";2010-1017;2010-08-30;2010
Titre Ier : Obligations du maître d'ouvrage pour la conception des lieux de travail  (Articles R4211-1 à R4217-2);Chapitre VI : Risques d'incendies et d'explosions et évacuation (Articles R4216-1 à R4216-34);Section 1 : Dispositions générales (Articles R4216-1 à R4216-4);Article R4216-1;Modifié par Décret n°2021-872 du 30 juin 2021 - art. 7;"Les dispositions du présent chapitre ne s'appliquent pas aux immeubles de grande hauteur, au sens du
code de la construction et de l'habitation
, pour lesquels des dispositions particulières sont applicables.
Elles ne font pas obstacle aux dispositions plus contraignantes prévues pour les établissements recevant du public, au sens de l'
article R. 143-2 du code de la construction et de l'habitation
ou pour les bâtiments d'habitation.";2021-872;2021-06-30;2021
Titre Ier : Obligations du maître d'ouvrage pour la conception des lieux de travail  (Articles R4211-1 à R4217-2);Chapitre VI : Risques d'incendies et d'explosions et évacuation (Articles R4216-1 à R4216-34);Section 1 : Dispositions générales (Articles R4216-1 à R4216-4);Article R4216-2;"Modifié par Décret n°2011-1461
 du 7 novembre 2011 - art. 3";"Les bâtiments et les locaux sont conçus et réalisés de manière à permettre en cas de sinistre :
1° L'évacuation rapide de la totalité des occupants ou leur évacuation différée, lorsque celle-ci est rendue nécessaire, dans des conditions de sécurité maximale ;
2° L'accès de l'extérieur et l'intervention des services de secours et de lutte contre l'incendie ;
3° La limitation de la propagation de l'incendie à l'intérieur et à l'extérieur des bâtiments.";2011-1461;2011-11-07;2011
